7314300;45.000000
7469100;48.000000
7560800;50.000000
7234400;58.000000
7538600;49.000000
7313500;51.000000
7249500;46.000000
7438100;55.000000
7356400;44.000000
7362300;43.000000
7450100;53.000000
7265600;57.000000
7396500;53.000000
7480800;46.000000
7453600;47.000000
7296400;49.000000
7314700;57.000000
7473600;49.000000
7362900;40.000000
7432400;58.000000
7364200;51.000000
7363700;56.000000
7385300;48.000000
7264000;54.000000
7550000;42.000000
7247400;53.000000
7436000;49.000000
7338000;44.000000
7330800;54.000000
7340300;57.000000
7541300;48.000000
7357100;47.000000
7408000;41.000000
7464000;48.000000
7240800;52.000000
7319100;48.000000
7608400;48.000000
7340700;47.000000
7277200;51.000000
7378600;46.000000
7429400;49.000000
7272800;56.000000
7193100;49.000000
7318000;50.000000
7256400;50.000000
7436900;46.000000
7219700;52.000000
7463300;41.000000
7273100;53.000000
7447700;46.000000
7478400;56.000000
7372200;48.000000
7300100;53.000000
7503600;51.000000
7405100;46.000000
7476900;47.000000
7464700;50.000000
7316900;55.000000
7440300;48.000000
7198800;53.000000
7393500;52.000000
7199700;52.000000
7453300;47.000000
7396100;43.000000
7476900;49.000000
7365900;51.000000
7344500;52.000000
7396400;49.000000
7330800;48.000000
7262900;50.000000
7424200;51.000000
7330600;51.000000
7306700;52.000000
7359700;54.000000
7294400;51.000000
7416500;38.000000
7447200;44.000000
7455700;44.000000
7362900;47.000000
7363600;52.000000
7451100;45.000000
7418400;53.000000
7481800;51.000000
7425800;46.000000
7696200;38.000000
7405800;50.000000
7286500;61.000000
7636200;55.000000
7290300;53.000000
7266800;50.000000
7474600;44.000000
7239200;49.000000
7339900;48.000000
7465100;49.000000
7338900;56.000000
7382800;50.000000
7405500;50.000000
7345600;55.000000
7351900;49.000000
7402200;47.000000
7359300;54.000000
7306600;49.000000
7256000;49.000000
7315100;45.000000
7485300;45.000000
7504400;51.000000
7623600;44.000000
7396900;48.000000
7478600;49.000000
7192900;54.000000
7658200;44.000000
7488700;47.000000
7262500;47.000000
7502000;50.000000
7330900;46.000000
7140600;53.000000
7472800;49.000000
7354700;48.000000
7303600;53.000000
7489500;52.000000
7466500;52.000000
7305400;48.000000
7254000;63.000000
7350800;43.000000
7229300;50.000000
7399700;52.000000
7215000;45.000000
7549300;47.000000
7356500;49.000000
7445700;50.000000
7429900;54.000000
7502900;51.000000
7418400;49.000000
7397100;52.000000
7183100;60.000000
7315600;51.000000
7392400;43.000000
7423300;48.000000
7337300;48.000000
7399700;55.000000
7412200;47.000000
7456100;41.000000
7513800;53.000000
7355400;53.000000
7414200;50.000000
7535800;47.000000
7458700;47.000000
7417100;52.000000
7385200;45.000000
7298300;49.000000
7509000;45.000000
7268000;54.000000
7813000;37.000000
7308900;54.000000
7410500;52.000000
7307000;52.000000
7507900;46.000000
7435600;51.000000
7234200;51.000000
7378900;47.000000
7270000;47.000000
7374900;60.000000
7234800;57.000000
7730800;42.000000
7525400;46.000000
7327500;47.000000
7494600;46.000000
7261300;54.000000
7385900;44.000000
7532700;53.000000
7317300;50.000000
7294300;60.000000
7284700;54.000000
7221100;48.000000
7355300;58.000000
7625300;51.000000
7279900;53.000000
7452400;42.000000
7376300;50.000000
7321600;50.000000
7338100;56.000000
7448800;47.000000
7255900;49.000000
7551300;40.000000
7461000;53.000000
7172400;58.000000
7429300;49.000000
7317800;56.000000
7259700;46.000000
7361300;50.000000
7463200;47.000000
7315300;51.000000
7364400;44.000000
7435700;51.000000
7360100;45.000000
7266400;42.000000
7259000;55.000000
7349600;50.000000
7439500;48.000000
7415700;51.000000
7223900;56.000000
7510600;41.000000
7353600;45.000000
7448300;48.000000
7606500;45.000000
7326800;51.000000
7516100;48.000000
7586200;45.000000
7337300;48.000000
7439000;54.000000
7265000;52.000000
7576900;46.000000
7390000;53.000000
7430300;49.000000
7252300;50.000000
7265000;52.000000
7301100;54.000000
7391600;48.000000
7513000;52.000000
7371300;46.000000
7344900;43.000000
7441200;50.000000
7422600;50.000000
7256300;47.000000
7498200;46.000000
7584100;50.000000
7322100;49.000000
7264500;49.000000
7412400;46.000000
7526400;50.000000
7324500;45.000000
7377700;45.000000
7376000;51.000000
7583700;49.000000
7722500;49.000000
7347100;51.000000
7415700;54.000000
7290600;47.000000
7316000;51.000000
7450600;46.000000
7453800;46.000000
7241800;42.000000
7336300;46.000000
7416800;43.000000
7542400;52.000000
7390900;47.000000
7584500;41.000000
7554100;48.000000
7303500;53.000000
7406200;49.000000
7487000;47.000000
7150500;51.000000
7364300;48.000000
7281400;54.000000
7493600;49.000000
7407300;51.000000
7320600;50.000000
7495100;45.000000
7255200;53.000000
7301200;54.000000
7131500;48.000000
7468000;48.000000
7349900;41.000000
7377900;46.000000
7244400;57.000000
7450000;43.000000
7269400;54.000000
7406300;50.000000
7493600;52.000000
7366200;50.000000
7448200;51.000000
7354000;52.000000
7343600;51.000000
7458300;53.000000
7422700;48.000000
7200900;52.000000
7220500;51.000000
7336100;44.000000
7364900;50.000000
7469300;47.000000
7345900;52.000000
7355700;45.000000
7289200;50.000000
7348600;49.000000
7268100;47.000000
7450800;39.000000
7174700;51.000000
7345500;45.000000
7394100;49.000000
7396500;53.000000
7266200;53.000000
7483400;45.000000
7396400;50.000000
7474700;41.000000
7334400;47.000000
7386300;51.000000
7426200;53.000000
7191400;59.000000
7314800;44.000000
7343800;55.000000
7371400;52.000000
7423700;50.000000
