7314300;89.000000
7469100;88.000000
7560800;87.000000
7234400;92.000000
7538600;87.000000
7313500;90.000000
7249500;90.000000
7438100;87.000000
7356400;91.000000
7362300;86.000000
7450100;87.000000
7265600;90.000000
7396500;87.000000
7480800;89.000000
7453600;88.000000
7296400;91.000000
7314700;89.000000
7473600;87.000000
7362900;90.000000
7432400;89.000000
7364200;89.000000
7363700;87.000000
7385300;89.000000
7264000;88.000000
7550000;86.000000
7247400;92.000000
7436000;87.000000
7338000;87.000000
7330800;89.000000
7340300;86.000000
7541300;85.000000
7357100;89.000000
7408000;89.000000
7464000;89.000000
7240800;90.000000
7319100;89.000000
7608400;87.000000
7340700;90.000000
7277200;90.000000
7378600;89.000000
7429400;86.000000
7272800;89.000000
7193100;91.000000
7318000;91.000000
7256400;91.000000
7436900;85.000000
7219700;89.000000
7463300;88.000000
7273100;91.000000
7447700;86.000000
7478400;86.000000
7372200;88.000000
7300100;91.000000
7503600;88.000000
7405100;86.000000
7476900;85.000000
7464700;85.000000
7316900;90.000000
7440300;89.000000
7198800;91.000000
7393500;88.000000
7199700;92.000000
7453300;90.000000
7396100;90.000000
7476900;86.000000
7365900;87.000000
7344500;91.000000
7396400;87.000000
7330800;90.000000
7262900;92.000000
7424200;91.000000
7330600;89.000000
7306700;89.000000
7359700;91.000000
7294400;89.000000
7416500;86.000000
7447200;90.000000
7455700;87.000000
7362900;87.000000
7363600;89.000000
7451100;89.000000
7418400;87.000000
7481800;88.000000
7425800;86.000000
7696200;87.000000
7405800;90.000000
7286500;90.000000
7636200;83.000000
7290300;92.000000
7266800;90.000000
7474600;87.000000
7239200;90.000000
7339900;87.000000
7465100;85.000000
7338900;89.000000
7382800;88.000000
7405500;87.000000
7345600;90.000000
7351900;90.000000
7402200;89.000000
7359300;87.000000
7306600;88.000000
7256000;91.000000
7315100;90.000000
7485300;88.000000
7504400;87.000000
7623600;87.000000
7396900;89.000000
7478600;86.000000
7192900;92.000000
7658200;84.000000
7488700;86.000000
7262500;92.000000
7502000;85.000000
7330900;91.000000
7140600;94.000000
7472800;90.000000
7354700;87.000000
7303600;88.000000
7489500;86.000000
7466500;84.000000
7305400;88.000000
7254000;92.000000
7350800;91.000000
7229300;90.000000
7399700;89.000000
7215000;92.000000
7549300;85.000000
7356500;91.000000
7445700;88.000000
7429900;85.000000
7502900;89.000000
7418400;86.000000
7397100;90.000000
7183100;89.000000
7315600;88.000000
7392400;87.000000
7423300;88.000000
7337300;87.000000
7399700;86.000000
7412200;89.000000
7456100;91.000000
7513800;85.000000
7355400;88.000000
7414200;88.000000
7535800;88.000000
7458700;89.000000
7417100;86.000000
7385200;86.000000
7298300;91.000000
7509000;89.000000
7268000;92.000000
7813000;83.000000
7308900;90.000000
7410500;87.000000
7307000;86.000000
7507900;87.000000
7435600;88.000000
7234200;91.000000
7378900;87.000000
7270000;92.000000
7374900;88.000000
7234800;89.000000
7730800;83.000000
7525400;88.000000
7327500;89.000000
7494600;84.000000
7261300;91.000000
7385900;86.000000
7532700;82.000000
7317300;90.000000
7294300;89.000000
7284700;88.000000
7221100;89.000000
7355300;88.000000
7625300;83.000000
7279900;89.000000
7452400;90.000000
7376300;88.000000
7321600;89.000000
7338100;91.000000
7448800;86.000000
7255900;89.000000
7551300;88.000000
7461000;84.000000
7172400;92.000000
7429300;89.000000
7317800;91.000000
7259700;92.000000
7361300;88.000000
7463200;85.000000
7315300;89.000000
7364400;91.000000
7435700;88.000000
7360100;88.000000
7266400;90.000000
7259000;92.000000
7349600;92.000000
7439500;85.000000
7415700;86.000000
7223900;90.000000
7510600;84.000000
7353600;90.000000
7448300;85.000000
7606500;85.000000
7326800;88.000000
7516100;88.000000
7586200;86.000000
7337300;87.000000
7439000;88.000000
7265000;93.000000
7576900;83.000000
7390000;87.000000
7430300;87.000000
7252300;89.000000
7265000;90.000000
7301100;89.000000
7391600;90.000000
7513000;86.000000
7371300;90.000000
7344900;87.000000
7441200;89.000000
7422600;86.000000
7256300;86.000000
7498200;86.000000
7584100;87.000000
7322100;89.000000
7264500;89.000000
7412400;88.000000
7526400;87.000000
7324500;89.000000
7377700;88.000000
7376000;90.000000
7583700;89.000000
7722500;81.000000
7347100;91.000000
7415700;87.000000
7290600;90.000000
7316000;92.000000
7450600;86.000000
7453800;87.000000
7241800;92.000000
7336300;90.000000
7416800;87.000000
7542400;86.000000
7390900;88.000000
7584500;84.000000
7554100;85.000000
7303500;91.000000
7406200;87.000000
7487000;85.000000
7150500;91.000000
7364300;86.000000
7281400;90.000000
7493600;90.000000
7407300;86.000000
7320600;90.000000
7495100;88.000000
7255200;87.000000
7301200;90.000000
7131500;92.000000
7468000;84.000000
7349900;88.000000
7377900;87.000000
7244400;91.000000
7450000;84.000000
7269400;91.000000
7406300;88.000000
7493600;88.000000
7366200;89.000000
7448200;88.000000
